case_id,resource,role,activity,FixedCost,ResourceCost,start_time,end_time,enabled_time
202,Loan Officer-000004,Loan Officer,Design loan offer,0,0.0,2023-02-28T09:10:28.733,2023-02-28T09:11:34.580,2023-02-28T09:10:28.733
204,Clerk-000003,Clerk,Reject application,0,0.17,2023-02-28T09:02:10.552,2023-02-28T09:12:10.552,2023-02-28T09:02:10.552
208,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-28T08:41:07.989,2023-02-28T09:17:39.207,2023-02-28T08:41:07.989
210,Clerk-000007,Clerk,Check application form completeness,0,0.45,2023-02-28T09:00:00.000,2023-02-28T09:26:58.966,2023-02-28T09:00:00.000
202,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-02-28T09:11:34.580,2023-02-28T09:31:34.580,2023-02-28T09:11:34.580
211,Clerk-000006,Clerk,Check application form completeness,0,0.04,2023-02-28T09:30:00.000,2023-02-28T09:32:10.765,2023-02-28T09:30:00.000
205,Clerk-000004,Clerk,Reject application,0,0.17,2023-02-28T09:25:52.214,2023-02-28T09:35:52.214,2023-02-28T09:25:52.214
208,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-02-28T09:17:39.207,2023-02-28T09:37:39.207,2023-02-28T09:17:39.207
206,Clerk-000001,Clerk,Cancel application,0,0.08,2023-02-28T09:39:26.541,2023-02-28T09:44:26.541,2023-02-28T09:39:26.541
211,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-28T09:32:10.765,2023-02-28T09:49:57.734,2023-02-28T09:32:10.765
209,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-02-28T09:39:45.746,2023-02-28T09:59:45.746,2023-02-28T09:39:45.746
212,Clerk-000005,Clerk,Check application form completeness,0,0.23,2023-02-28T10:00:00.000,2023-02-28T10:13:32.304,2023-02-28T10:00:00.000
207,Clerk-000003,Clerk,Reject application,0,0.17,2023-02-28T10:08:42.303,2023-02-28T10:18:42.303,2023-02-28T10:08:42.303
212,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-28T10:13:32.304,2023-02-28T10:22:44.245,2023-02-28T10:13:32.304
210,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-28T09:26:58.966,2023-02-28T10:33:31.746,2023-02-28T09:26:58.966
211,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-02-28T10:14:23.006,2023-02-28T10:34:23.006,2023-02-28T10:14:23.006
202,Clerk-000004,Clerk,Cancel application,0,0.08,2023-02-28T10:31:34.580,2023-02-28T10:36:34.580,2023-02-28T10:31:34.580
211,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-02-28T10:34:23.006,2023-02-28T10:36:41.905,2023-02-28T10:34:23.006
208,Clerk-000002,Clerk,Reject application,0,0.17,2023-02-28T10:37:39.207,2023-02-28T10:47:39.207,2023-02-28T10:37:39.207
210,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-02-28T10:33:31.746,2023-02-28T10:53:31.746,2023-02-28T10:33:31.746
211,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-02-28T10:36:41.905,2023-02-28T10:56:41.905,2023-02-28T10:36:41.905
212,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-02-28T10:37:02.074,2023-02-28T10:57:02.074,2023-02-28T10:37:02.074
212,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-02-28T10:57:02.074,2023-02-28T11:06:35.691,2023-02-28T10:57:02.074
209,Clerk-000001,Clerk,Reject application,0,0.17,2023-02-28T10:59:45.746,2023-02-28T11:09:45.746,2023-02-28T10:59:45.746
213,Clerk-000006,Clerk,Check application form completeness,0,0.87,2023-02-28T10:30:00.000,2023-02-28T11:22:07.712,2023-02-28T10:30:00.000
214,Clerk-000008,Clerk,Check application form completeness,0,0.4,2023-02-28T11:00:00.000,2023-02-28T11:24:00.081,2023-02-28T11:00:00.000
214,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-28T11:24:00.081,2023-02-28T11:25:58.134,2023-02-28T11:24:00.081
212,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-02-28T11:06:35.691,2023-02-28T11:26:35.691,2023-02-28T11:06:35.691
211,Clerk-000002,Clerk,Cancel application,0,0.08,2023-02-28T11:56:41.905,2023-02-28T12:01:41.905,2023-02-28T11:56:41.905
210,Clerk-000004,Clerk,Reject application,0,0.17,2023-02-28T11:53:31.746,2023-02-28T12:03:31.746,2023-02-28T11:53:31.746
216,Clerk-000001,Clerk,Check application form completeness,0,0.24,2023-02-28T12:00:00.000,2023-02-28T12:14:16.591,2023-02-28T12:00:00.000
212,Clerk-000008,Clerk,Cancel application,0,0.08,2023-02-28T12:26:35.691,2023-02-28T12:31:35.691,2023-02-28T12:26:35.691
213,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-28T11:22:07.712,2023-02-28T12:34:33.955,2023-02-28T11:22:07.712
217,Clerk-000002,Clerk,Check application form completeness,0,0.39,2023-02-28T12:30:00.000,2023-02-28T12:53:23.865,2023-02-28T12:30:00.000
217,Clerk-000004,Clerk,Return application back to applicant,0,0.08,2023-02-28T12:53:23.865,2023-02-28T12:58:23.865,2023-02-28T12:53:23.865
215,Clerk-000003,Clerk,Check application form completeness,0,1.67,2023-02-28T11:30:00.000,2023-02-28T13:10:28.410,2023-02-28T11:30:00.000
214,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-02-28T13:05:05.802,2023-02-28T13:25:05.802,2023-02-28T13:05:05.802
213,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-02-28T13:11:43.730,2023-02-28T13:31:43.730,2023-02-28T13:11:43.730
219,Clerk-000008,Clerk,Check application form completeness,0,0.08,2023-02-28T13:30:00.000,2023-02-28T13:34:48.973,2023-02-28T13:30:00.000
213,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-02-28T13:31:43.730,2023-02-28T13:48:53.464,2023-02-28T13:31:43.730
216,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-28T12:14:16.591,2023-02-28T13:48:57.388,2023-02-28T12:14:16.591
218,Clerk-000001,Clerk,Check application form completeness,0,0.84,2023-02-28T13:00:00.000,2023-02-28T13:50:29.120,2023-02-28T13:00:00.000
215,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-28T13:10:28.410,2023-02-28T13:51:01.391,2023-02-28T13:10:28.410
219,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-28T13:48:57.388,2023-02-28T13:54:33.863,2023-02-28T13:34:48.973
217,Applicant-000001,Applicant,Applicant completes form,0,0.0,2023-02-28T12:58:23.865,2023-02-28T13:58:23.865,2023-02-28T12:58:23.865
217,Clerk-000007,Clerk,Check application form completeness,0,0.17,2023-02-28T13:58:23.865,2023-02-28T14:08:20.738,2023-02-28T13:58:23.865
213,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-02-28T13:48:53.464,2023-02-28T14:08:53.464,2023-02-28T13:48:53.464
216,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-02-28T13:48:57.388,2023-02-28T14:08:57.388,2023-02-28T13:48:57.388
215,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-02-28T13:51:53.193,2023-02-28T14:11:53.193,2023-02-28T13:51:53.193
220,Clerk-000003,Clerk,Check application form completeness,0,0.22,2023-02-28T14:00:00.000,2023-02-28T14:13:04.109,2023-02-28T14:00:00.000
219,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-02-28T13:54:33.863,2023-02-28T14:14:33.863,2023-02-28T13:54:33.863
218,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-28T13:51:01.391,2023-02-28T14:21:06.633,2023-02-28T13:50:29.120
217,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-28T14:08:20.738,2023-02-28T14:28:45.221,2023-02-28T14:08:20.738
219,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-02-28T14:14:33.863,2023-02-28T14:29:06.336,2023-02-28T14:14:33.863
214,Clerk-000002,Clerk,Reject application,0,0.17,2023-02-28T14:25:05.802,2023-02-28T14:35:05.802,2023-02-28T14:25:05.802
218,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-02-28T14:21:06.633,2023-02-28T14:41:06.633,2023-02-28T14:21:06.633
221,Clerk-000001,Clerk,Check application form completeness,0,0.23,2023-02-28T14:30:00.000,2023-02-28T14:43:52.824,2023-02-28T14:30:00.000
217,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-02-28T14:28:45.221,2023-02-28T14:48:45.221,2023-02-28T14:28:45.221
219,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-02-28T14:29:06.336,2023-02-28T14:49:06.336,2023-02-28T14:29:06.336
217,Loan Officer-000004,Loan Officer,Design loan offer,0,0.0,2023-02-28T14:48:45.221,2023-02-28T14:58:31.349,2023-02-28T14:48:45.221
213,Clerk-000007,Clerk,Approve application,0,0.08,2023-03-01T07:00:00.000,2023-03-01T07:05:00.000,2023-02-28T15:08:53.464
219,Clerk-000002,Clerk,Approve application,0,0.08,2023-03-01T07:00:00.000,2023-03-01T07:05:00.000,2023-02-28T15:49:06.336
221,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-28T14:43:52.824,2023-03-01T07:07:48.288,2023-02-28T14:43:52.824
216,Clerk-000005,Clerk,Reject application,0,0.17,2023-03-01T07:00:00.000,2023-03-01T07:10:00.000,2023-02-28T15:08:57.388
215,Clerk-000003,Clerk,Reject application,0,0.17,2023-03-01T07:00:00.000,2023-03-01T07:10:00.000,2023-02-28T15:11:53.193
218,Clerk-000008,Clerk,Reject application,0,0.17,2023-03-01T07:00:00.000,2023-03-01T07:10:00.000,2023-02-28T15:41:06.633
222,Clerk-000004,Clerk,Check application form completeness,0,0.29,2023-03-01T07:00:00.000,2023-03-01T07:17:37.181,2023-02-28T15:00:00.000
217,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-02-28T14:58:31.349,2023-03-01T07:18:31.349,2023-02-28T14:58:31.349
221,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-03-01T07:07:48.288,2023-03-01T07:27:48.288,2023-03-01T07:07:48.288
221,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-03-01T07:27:48.288,2023-03-01T07:38:03.759,2023-03-01T07:27:48.288
223,Clerk-000006,Clerk,Check application form completeness,0,0.19,2023-03-01T07:30:00.000,2023-03-01T07:41:08.567,2023-03-01T07:30:00.000
221,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-03-01T07:38:03.759,2023-03-01T07:58:03.759,2023-03-01T07:38:03.759
220,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-28T14:21:06.633,2023-03-01T08:06:55.390,2023-02-28T14:13:04.109
223,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-03-01T08:06:55.390,2023-03-01T08:23:26.536,2023-03-01T07:41:08.567
217,Clerk-000005,Clerk,Cancel application,0,0.08,2023-03-01T08:18:31.349,2023-03-01T08:23:31.349,2023-03-01T08:18:31.349
220,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-03-01T08:06:55.390,2023-03-01T08:26:55.390,2023-03-01T08:06:55.390
220,Loan Officer-000004,Loan Officer,Design loan offer,0,0.0,2023-03-01T08:26:55.390,2023-03-01T08:32:30.236,2023-03-01T08:26:55.390
225,Clerk-000003,Clerk,Check application form completeness,0,0.05,2023-03-01T08:30:00.000,2023-03-01T08:33:12.719,2023-03-01T08:30:00.000
222,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-03-01T07:17:37.181,2023-03-01T08:33:17.525,2023-03-01T07:17:37.181
225,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-03-01T08:33:12.719,2023-03-01T08:38:25.461,2023-03-01T08:33:12.719
220,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-03-01T08:32:30.236,2023-03-01T08:52:30.236,2023-03-01T08:32:30.236
222,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-03-01T08:33:17.525,2023-03-01T08:53:17.525,2023-03-01T08:33:17.525
224,Clerk-000002,Clerk,Check application form completeness,0,0.91,2023-03-01T08:00:00.000,2023-03-01T08:54:24.192,2023-03-01T08:00:00.000
223,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-03-01T08:36:14.759,2023-03-01T08:56:14.759,2023-03-01T08:36:14.759
222,Loan Officer-000004,Loan Officer,Design loan offer,0,0.0,2023-03-01T08:53:17.525,2023-03-01T08:56:31.975,2023-03-01T08:53:17.525
224,Clerk-000004,Clerk,Return application back to applicant,0,0.08,2023-03-01T08:54:24.192,2023-03-01T08:59:24.192,2023-03-01T08:54:24.192
225,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-03-01T08:40:44.403,2023-03-01T09:00:44.403,2023-03-01T08:40:44.403
225,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-03-01T09:00:44.403,2023-03-01T09:01:52.819,2023-03-01T09:00:44.403
221,Clerk-000006,Clerk,Cancel application,0,0.08,2023-03-01T08:58:03.759,2023-03-01T09:03:03.759,2023-03-01T08:58:03.759
223,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-03-01T08:56:14.759,2023-03-01T09:09:08.918,2023-03-01T08:56:14.759
226,Clerk-000001,Clerk,Check application form completeness,0,0.21,2023-03-01T09:00:00.000,2023-03-01T09:12:53.972,2023-03-01T09:00:00.000
222,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-03-01T08:56:31.975,2023-03-01T09:16:31.975,2023-03-01T08:56:31.975
226,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-03-01T09:12:53.972,2023-03-01T09:17:43.109,2023-03-01T09:12:53.972
225,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-03-01T09:01:52.819,2023-03-01T09:21:52.819,2023-03-01T09:01:52.819
227,Clerk-000005,Clerk,Check application form completeness,0,0.03,2023-03-01T09:30:00.000,2023-03-01T09:31:46.057,2023-03-01T09:30:00.000
227,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-03-01T09:31:46.057,2023-03-01T09:32:40.128,2023-03-01T09:31:46.057
223,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-03-01T09:16:31.975,2023-03-01T09:36:31.975,2023-03-01T09:09:08.918
220,Clerk-000008,Clerk,Cancel application,0,0.08,2023-03-01T09:52:30.236,2023-03-01T09:57:30.236,2023-03-01T09:52:30.236
224,Applicant-000001,Applicant,Applicant completes form,0,0.0,2023-03-01T08:59:24.192,2023-03-01T09:59:24.192,2023-03-01T08:59:24.192
228,Clerk-000004,Clerk,Check application form completeness,0,0.09,2023-03-01T10:00:00.000,2023-03-01T10:05:17.453,2023-03-01T10:00:00.000
228,Clerk-000006,Clerk,Return application back to applicant,0,0.08,2023-03-01T10:05:17.453,2023-03-01T10:10:17.453,2023-03-01T10:05:17.453
224,Clerk-000002,Clerk,Check application form completeness,0,0.19,2023-03-01T09:59:24.192,2023-03-01T10:10:46.278,2023-03-01T09:59:24.192
226,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-03-01T09:55:11.083,2023-03-01T10:15:11.083,2023-03-01T09:55:11.083
222,Clerk-000007,Clerk,Approve application,0,0.08,2023-03-01T10:16:31.975,2023-03-01T10:21:31.975,2023-03-01T10:16:31.975
225,Clerk-000005,Clerk,Cancel application,0,0.08,2023-03-01T10:21:52.819,2023-03-01T10:26:52.819,2023-03-01T10:21:52.819
224,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-03-01T10:10:46.278,2023-03-01T10:28:33.132,2023-03-01T10:10:46.278
229,Clerk-000003,Clerk,Check application form completeness,0,0.07,2023-03-01T10:30:00.000,2023-03-01T10:34:03.547,2023-03-01T10:30:00.000
229,Clerk-000008,Clerk,Return application back to applicant,0,0.08,2023-03-01T10:34:03.547,2023-03-01T10:39:03.547,2023-03-01T10:34:03.547
223,Clerk-000004,Clerk,Cancel application,0,0.08,2023-03-01T10:36:31.975,2023-03-01T10:41:31.975,2023-03-01T10:36:31.975
227,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-03-01T10:38:55.649,2023-03-01T10:58:55.649,2023-03-01T10:38:55.649
230,Clerk-000006,Clerk,Check application form completeness,0,0.08,2023-03-01T11:00:00.000,2023-03-01T11:04:54.915,2023-03-01T11:00:00.000
230,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-03-01T11:04:54.915,2023-03-01T11:07:15.278,2023-03-01T11:04:54.915
228,Applicant-000001,Applicant,Applicant completes form,0,0.0,2023-03-01T10:10:17.453,2023-03-01T11:10:17.453,2023-03-01T10:10:17.453
227,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-03-01T10:58:55.649,2023-03-01T11:16:49.631,2023-03-01T10:58:55.649
228,Clerk-000007,Clerk,Check application form completeness,0,0.2,2023-03-01T11:10:17.453,2023-03-01T11:22:25.856,2023-03-01T11:10:17.453
226,Clerk-000005,Clerk,Reject application,0,0.17,2023-03-01T11:15:11.083,2023-03-01T11:25:11.083,2023-03-01T11:15:11.083
227,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-03-01T11:16:49.631,2023-03-01T11:36:49.631,2023-03-01T11:16:49.631
228,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-03-01T11:22:25.856,2023-03-01T11:38:47.840,2023-03-01T11:22:25.856
224,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-03-01T11:26:47.586,2023-03-01T11:46:47.586,2023-03-01T11:26:47.586
224,Loan Officer-000004,Loan Officer,Design loan offer,0,0.0,2023-03-01T11:46:47.586,2023-03-01T11:50:09.189,2023-03-01T11:46:47.586
231,Clerk-000008,Clerk,Check application form completeness,0,0.41,2023-03-01T11:30:00.000,2023-03-01T11:54:50.301,2023-03-01T11:30:00.000
232,Clerk-000001,Clerk,Check application form completeness,0,0.13,2023-03-01T12:00:00.000,2023-03-01T12:07:50.295,2023-03-01T12:00:00.000
224,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-03-01T11:50:09.189,2023-03-01T12:10:09.189,2023-03-01T11:50:09.189
229,Applicant-000001,Applicant,Applicant completes form,0,0.0,2023-03-01T11:10:17.453,2023-03-01T12:10:17.453,2023-03-01T10:39:03.547
229,Clerk-000007,Clerk,Check application form completeness,0,0.06,2023-03-01T12:10:17.453,2023-03-01T12:14:05.423,2023-03-01T12:10:17.453
228,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-03-01T11:54:46.514,2023-03-01T12:14:46.514,2023-03-01T11:54:46.514
228,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-03-01T12:14:46.514,2023-03-01T12:17:31.789,2023-03-01T12:14:46.514
231,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-03-01T11:54:50.301,2023-03-01T12:18:54.381,2023-03-01T11:54:50.301
232,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-03-01T12:07:50.295,2023-03-01T12:20:21.447,2023-03-01T12:07:50.295
230,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-03-01T12:12:58.270,2023-03-01T12:32:58.270,2023-03-01T12:12:58.270
230,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-03-01T12:32:58.270,2023-03-01T12:35:39.291,2023-03-01T12:32:58.270
228,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-03-01T12:17:31.789,2023-03-01T12:37:31.789,2023-03-01T12:17:31.789
227,Clerk-000008,Clerk,Approve application,0,0.08,2023-03-01T12:36:49.631,2023-03-01T12:41:49.631,2023-03-01T12:36:49.631
232,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-03-01T12:28:43.858,2023-03-01T12:48:43.858,2023-03-01T12:28:43.858
233,Clerk-000003,Clerk,Check application form completeness,0,0.39,2023-03-01T12:30:00.000,2023-03-01T12:53:23.514,2023-03-01T12:30:00.000
230,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-03-01T12:35:39.291,2023-03-01T12:55:39.291,2023-03-01T12:35:39.291
231,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-03-01T12:43:50.241,2023-03-01T13:03:50.241,2023-03-01T12:43:50.241
232,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-03-01T12:48:43.858,2023-03-01T13:08:25.029,2023-03-01T12:48:43.858
224,Clerk-000002,Clerk,Approve application,0,0.08,2023-03-01T13:10:09.189,2023-03-01T13:15:09.189,2023-03-01T13:10:09.189
233,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-03-01T12:53:23.514,2023-03-01T13:20:38.206,2023-03-01T12:53:23.514
234,Clerk-000001,Clerk,Check application form completeness,0,0.45,2023-03-01T13:00:00.000,2023-03-01T13:26:57.914,2023-03-01T13:00:00.000
232,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-03-01T13:08:25.029,2023-03-01T13:28:25.029,2023-03-01T13:08:25.029
229,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-03-01T12:18:54.381,2023-03-01T13:31:35.372,2023-03-01T12:14:05.423
228,Clerk-000005,Clerk,Cancel application,0,0.08,2023-03-01T13:37:31.789,2023-03-01T13:42:31.789,2023-03-01T13:37:31.789
235,Clerk-000006,Clerk,Check application form completeness,0,0.35,2023-03-01T13:30:00.000,2023-03-01T13:51:08.029,2023-03-01T13:30:00.000
229,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-03-01T13:35:34.564,2023-03-01T13:55:34.564,2023-03-01T13:35:34.564
230,Clerk-000003,Clerk,Cancel application,0,0.08,2023-03-01T13:55:39.291,2023-03-01T14:00:39.291,2023-03-01T13:55:39.291
235,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-03-01T13:51:08.029,2023-03-01T14:01:44.268,2023-03-01T13:51:08.029
229,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-03-01T13:55:34.564,2023-03-01T14:02:06.419,2023-03-01T13:55:34.564
233,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-03-01T13:44:38.522,2023-03-01T14:04:38.522,2023-03-01T13:44:38.522
231,Clerk-000004,Clerk,Reject application,0,0.17,2023-03-01T14:03:50.241,2023-03-01T14:13:50.241,2023-03-01T14:03:50.241
229,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-03-01T14:02:06.419,2023-03-01T14:22:06.419,2023-03-01T14:02:06.419
234,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-03-01T13:26:57.914,2023-03-01T14:22:31.918,2023-03-01T13:26:57.914
235,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-03-01T14:03:43.429,2023-03-01T14:23:43.429,2023-03-01T14:03:43.429
236,Clerk-000002,Clerk,Check application form completeness,0,0.52,2023-03-01T14:00:00.000,2023-03-01T14:31:05.640,2023-03-01T14:00:00.000
237,Clerk-000007,Clerk,Check application form completeness,0,0.02,2023-03-01T14:30:00.000,2023-03-01T14:31:20.322,2023-03-01T14:30:00.000
232,Clerk-000001,Clerk,Approve application,0,0.08,2023-03-01T14:28:25.029,2023-03-01T14:33:25.029,2023-03-01T14:28:25.029
236,Clerk-000005,Clerk,Return application back to applicant,0,0.08,2023-03-01T14:31:05.640,2023-03-01T14:36:05.640,2023-03-01T14:31:05.640
